                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 0.6953,                0.43876,                 1.0368,                0.95026,                0.90729,                0.95247,                0.76958,                0.76263,                0.40292,                 1.0354,             0.00011317,             0.00011317,             0.00011317
                     87,                0.71181,                0.44435,                 1.0452,                 0.9447,                0.91015,                0.95157,                0.76863,                0.77305,                0.40671,                 1.0412,              0.0001061,              0.0001061,              0.0001061
                     88,                0.71097,                0.44685,                 1.0455,                 0.9548,                 0.9027,                0.95059,                0.76961,                0.77128,                0.40652,                  1.041,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.67762,                 0.4377,                 1.0407,                0.94589,                 0.9176,                0.95313,                0.76807,                0.77274,                0.39748,                 1.0405,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.67717,                0.43831,                 1.0273,                0.95017,                0.91387,                0.95299,                0.77068,                0.76885,                0.39625,                 1.0388,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.55689,                0.31788,                0.92871,                0.94975,                0.91294,                0.95227,                0.76797,                0.77491,                0.40368,                 1.0475,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.55203,                0.31419,                0.91433,                0.95487,                0.90612,                0.95226,                0.77035,                0.77924,                0.40609,                 1.0499,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.54231,                0.30392,                0.92673,                0.95417,                0.91116,                0.95311,                0.76983,                0.77448,                0.39825,                 1.0436,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.53227,                0.30362,                0.91424,                0.96258,                0.90177,                0.95148,                0.76955,                0.77134,                0.40353,                 1.0402,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.54059,                0.31784,                 0.9192,                0.96613,                 0.9031,                0.95155,                0.76871,                0.77019,                0.40227,                 1.0433,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.52086,                0.29329,                 0.9095,                0.95893,                0.90503,                0.95167,                 0.7707,                0.77239,                0.39942,                  1.044,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.53118,                0.30245,                0.91778,                0.95116,                 0.9066,                0.95021,                0.76831,                0.76989,                0.40264,                 1.0402,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.53855,                0.30694,                0.92337,                0.96106,                0.89246,                0.94919,                0.76823,                 0.7688,                0.40569,                 1.0404,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.50672,                0.28937,                0.90968,                0.96959,                0.89067,                 0.9501,                0.76989,                 0.7683,                0.40198,                 1.0386,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.50444,                0.29718,                0.90916,                 0.9686,                0.89479,                0.95034,                0.76948,                0.76889,                0.40067,                 1.0412,             1.4209e-05,             1.4209e-05,             1.4209e-05
