                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.1235,                0.45538,                 1.2736,                0.99944,                      1,                  0.995,                0.77224,                 1.0016,                0.29114,                 1.1634,               0.006436,               0.006436,               0.006436
                     38,                 1.1291,                0.45785,                 1.2765,                0.99943,                      1,                  0.995,                0.77487,                 0.9929,                0.29007,                  1.158,               0.006337,               0.006337,               0.006337
                     39,                 1.1294,                0.45905,                 1.2777,                0.99944,                      1,                  0.995,                 0.7741,                0.99488,                0.29048,                 1.1586,               0.006238,               0.006238,               0.006238
                     40,                 1.1386,                0.45531,                 1.2843,                0.99944,                      1,                  0.995,                0.77341,                0.99576,                0.29055,                 1.1601,               0.006139,               0.006139,               0.006139
                     41,                 1.1352,                0.45514,                 1.2792,                0.99944,                      1,                  0.995,                0.77152,                 1.0028,                0.29101,                 1.1634,                0.00604,                0.00604,                0.00604
                     42,                 1.1139,                0.45082,                 1.2768,                0.99944,                      1,                  0.995,                0.77243,                 1.0002,                0.29013,                  1.162,               0.005941,               0.005941,               0.005941
                     43,                 1.1204,                0.45692,                 1.2642,                0.99944,                      1,                  0.995,                0.77238,                 0.9992,                0.28963,                 1.1611,               0.005842,               0.005842,               0.005842
                     44,                 1.1246,                0.44952,                 1.2695,                0.99941,                      1,                  0.995,                0.77325,                0.99684,                0.28929,                 1.1604,               0.005743,               0.005743,               0.005743
                     45,                   1.12,                0.45238,                 1.2671,                0.99942,                      1,                  0.995,                0.77343,                0.99491,                0.28822,                 1.1592,               0.005644,               0.005644,               0.005644
                     46,                 1.1267,                0.44813,                 1.2724,                0.99942,                      1,                  0.995,                0.77392,                0.99313,                0.28757,                 1.1579,               0.005545,               0.005545,               0.005545
                     47,                  1.112,                0.44205,                 1.2623,                 0.9994,                      1,                  0.995,                 0.7742,                0.99167,                0.28666,                  1.157,               0.005446,               0.005446,               0.005446
                     48,                  1.119,                0.44067,                 1.2654,                 0.9994,                      1,                  0.995,                0.77479,                0.98984,                0.28628,                 1.1559,               0.005347,               0.005347,               0.005347
                     49,                 1.1156,                0.43913,                 1.2663,                0.99941,                      1,                  0.995,                0.77517,                 0.9882,                0.28563,                  1.155,               0.005248,               0.005248,               0.005248
                     50,                 1.0932,                 0.4386,                 1.2594,                0.99941,                      1,                  0.995,                0.77495,                0.98727,                0.28553,                 1.1545,               0.005149,               0.005149,               0.005149
                     51,                 1.1081,                0.43824,                 1.2655,                0.99941,                      1,                  0.995,                0.77535,                0.98727,                0.28519,                 1.1542,                0.00505,                0.00505,                0.00505
                     52,                 1.1031,                0.43193,                 1.2636,                0.99943,                      1,                  0.995,                 0.7751,                0.98756,                0.28493,                 1.1543,               0.004951,               0.004951,               0.004951
                     53,                 1.0998,                0.43355,                 1.2548,                0.99943,                      1,                  0.995,                0.77495,                0.98854,                 0.2847,                 1.1549,               0.004852,               0.004852,               0.004852
                     54,                 1.1058,                0.44013,                 1.2581,                0.99944,                      1,                  0.995,                  0.775,                0.98898,                0.28487,                  1.155,               0.004753,               0.004753,               0.004753
                     55,                 1.1002,                0.43446,                 1.2583,                0.99944,                      1,                  0.995,                 0.7747,                0.99043,                0.28511,                 1.1556,               0.004654,               0.004654,               0.004654
                     56,                 1.0944,                0.43092,                 1.2537,                0.99943,                      1,                  0.995,                0.77457,                0.99028,                0.28494,                 1.1554,               0.004555,               0.004555,               0.004555
                     57,                 1.0983,                0.43157,                  1.251,                0.99944,                      1,                  0.995,                 0.7748,                0.98928,                 0.2848,                 1.1549,               0.004456,               0.004456,               0.004456
                     58,                 1.0913,                0.42813,                 1.2577,                0.99945,                      1,                  0.995,                0.77497,                0.98903,                0.28455,                 1.1548,               0.004357,               0.004357,               0.004357
                     59,                 1.0916,                0.42777,                 1.2601,                0.99947,                      1,                  0.995,                0.77517,                0.98815,                0.28423,                 1.1543,               0.004258,               0.004258,               0.004258
