                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.50123,                0.31023,                  1.096,                0.97948,                0.98112,                 0.9908,                0.88259,                0.57761,                0.27221,                 1.2569,             0.00023701,             0.00023701,             0.00023701
                      2,                0.52993,                0.33094,                 1.1253,                0.98113,                0.97808,                0.99177,                0.87369,                0.58844,                0.28707,                 1.2573,             0.00046561,             0.00046561,             0.00046561
                      3,                0.56913,                0.37221,                 1.1528,                0.97403,                 0.9749,                0.99165,                0.87161,                0.59258,                0.31549,                 1.2761,             0.00068478,             0.00068478,             0.00068478
                      4,                0.54759,                0.36461,                 1.1367,                0.95824,                 0.9791,                0.98947,                0.86906,                0.60318,                 0.3164,                 1.2678,             0.00067159,             0.00067159,             0.00067159
                      5,                 0.5859,                0.36963,                 1.1617,                0.97785,                0.96748,                0.98786,                0.86394,                0.60844,                0.32308,                 1.2816,             0.00065745,             0.00065745,             0.00065745
                      6,                0.55001,                0.35035,                 1.1439,                0.97972,                0.97345,                0.98957,                0.87093,                0.61034,                0.31171,                 1.2764,             0.00064331,             0.00064331,             0.00064331
                      7,                0.55264,                0.36226,                 1.1476,                0.97406,                0.97736,                0.98852,                0.86886,                0.60091,                 0.3047,                 1.2615,             0.00062918,             0.00062918,             0.00062918
                      8,                0.57105,                0.36678,                  1.161,                0.98014,                0.97298,                0.99048,                0.87434,                0.59702,                0.29854,                 1.2794,             0.00061504,             0.00061504,             0.00061504
                      9,                0.58339,                0.36258,                  1.138,                0.98246,                0.97344,                 0.9898,                 0.8729,                 0.5962,                0.29808,                 1.2725,              0.0006009,              0.0006009,              0.0006009
                     10,                0.55012,                0.35203,                 1.1358,                0.98119,                0.97695,                0.99146,                0.87686,                0.59666,                0.29433,                 1.2595,             0.00058677,             0.00058677,             0.00058677
                     11,                 0.5799,                0.37066,                 1.1481,                0.97911,                0.97518,                0.98997,                0.87675,                0.59859,                0.29289,                 1.2755,             0.00057263,             0.00057263,             0.00057263
                     12,                0.54408,                0.34347,                 1.1248,                0.97728,                0.97259,                0.98741,                0.87454,                0.58752,                0.29779,                 1.2545,             0.00055849,             0.00055849,             0.00055849
                     13,                0.54753,                0.34933,                 1.1336,                0.97979,                0.97239,                0.99042,                0.87545,                0.59445,                0.30174,                 1.2755,             0.00054435,             0.00054435,             0.00054435
                     14,                0.55398,                0.34781,                  1.131,                 0.9757,                0.97296,                0.98882,                0.87899,                0.57504,                0.29375,                 1.2367,             0.00053022,             0.00053022,             0.00053022
                     15,                0.54938,                0.34582,                 1.1144,                0.98338,                0.97589,                0.99084,                 0.8763,                0.58179,                0.28763,                 1.2502,             0.00051608,             0.00051608,             0.00051608
                     16,                0.54801,                0.35039,                 1.1389,                0.98322,                0.96835,                0.98965,                0.87311,                0.60076,                0.29205,                 1.2864,             0.00050194,             0.00050194,             0.00050194
                     17,                0.52807,                0.33365,                 1.1178,                0.97917,                0.97517,                0.99056,                0.88134,                0.57822,                0.28124,                 1.2469,              0.0004878,              0.0004878,              0.0004878
                     18,                 0.5426,                0.32581,                 1.1126,                0.98306,                0.97381,                0.99075,                0.87813,                0.58151,                0.28631,                 1.2576,             0.00047367,             0.00047367,             0.00047367
                     19,                0.52269,                0.32958,                 1.1227,                0.98266,                0.97259,                0.98962,                0.88069,                0.57883,                0.28591,                 1.2392,             0.00045953,             0.00045953,             0.00045953
                     20,                0.53304,                0.33387,                   1.11,                0.98332,                0.97971,                 0.9906,                0.87743,                0.58474,                0.28356,                 1.2495,             0.00044539,             0.00044539,             0.00044539
                     21,                0.52888,                0.32133,                 1.0999,                0.98316,                0.97823,                0.99085,                0.88204,                0.58732,                0.27817,                 1.2703,             0.00043126,             0.00043126,             0.00043126
                     22,                0.52709,                0.32257,                 1.1004,                0.98126,                0.97851,                0.99169,                0.88257,                0.58316,                0.28037,                 1.2556,             0.00041712,             0.00041712,             0.00041712
                     23,                0.51103,                0.31012,                 1.0958,                0.98145,                0.97952,                0.98972,                0.88367,                0.57345,                0.27052,                  1.258,             0.00040298,             0.00040298,             0.00040298
                     24,                0.52401,                0.31584,                 1.0928,                 0.9813,                0.98283,                0.99185,                0.88221,                0.57699,                0.27032,                  1.253,             0.00038884,             0.00038884,             0.00038884
                     25,                 0.5062,                0.30379,                 1.0875,                0.98386,                 0.9777,                0.99091,                0.88016,                0.58459,                0.28131,                  1.267,             0.00037471,             0.00037471,             0.00037471
                     26,                0.51531,                0.30661,                 1.0946,                0.98432,                0.97889,                0.99028,                0.88221,                0.58027,                 0.2734,                 1.2599,             0.00036057,             0.00036057,             0.00036057
                     27,                0.52115,                0.31562,                 1.0889,                0.98657,                0.98078,                0.99019,                0.88054,                0.58617,                0.26741,                  1.287,             0.00034643,             0.00034643,             0.00034643
                     28,                0.51052,                0.31261,                 1.0999,                0.98737,                0.97708,                0.99121,                0.88411,                 0.5832,                0.26757,                  1.273,              0.0003323,              0.0003323,              0.0003323
                     29,                0.50362,                 0.3031,                 1.0744,                0.98694,                0.97571,                0.98918,                 0.8842,                 0.5785,                0.26862,                 1.2568,             0.00031816,             0.00031816,             0.00031816
                     30,                0.48045,                0.29358,                 1.0874,                0.98078,                0.97386,                0.99122,                0.88471,                0.58296,                0.27172,                 1.2646,             0.00030402,             0.00030402,             0.00030402
                     31,                0.49627,                0.29884,                 1.0735,                0.98531,                 0.9793,                 0.9908,                0.88341,                0.57629,                0.26716,                 1.2705,             0.00028988,             0.00028988,             0.00028988
                     32,                0.48875,                0.29248,                 1.0773,                0.98595,                0.97653,                0.99141,                0.88457,                0.58325,                0.26867,                 1.2693,             0.00027575,             0.00027575,             0.00027575
                     33,                0.49194,                0.28756,                 1.0645,                0.98601,                0.97834,                0.99173,                0.88404,                0.57691,                0.26435,                 1.2752,             0.00026161,             0.00026161,             0.00026161
                     34,                0.51604,                0.30277,                 1.0663,                0.97747,                0.98051,                0.99102,                0.88677,                0.57629,                0.27099,                 1.2657,             0.00024747,             0.00024747,             0.00024747
                     35,                  0.485,                0.29344,                 1.0593,                0.98166,                 0.9801,                0.99128,                0.88406,                0.57646,                0.26169,                 1.2736,             0.00023334,             0.00023334,             0.00023334
                     36,                0.49892,                0.28821,                 1.0798,                0.98272,                0.98107,                0.99218,                0.88764,                0.57762,                 0.2611,                 1.2736,              0.0002192,              0.0002192,              0.0002192
                     37,                0.49111,                0.29009,                 1.0655,                0.98489,                0.98219,                0.99192,                0.88626,                 0.5796,                0.25905,                 1.2719,             0.00020506,             0.00020506,             0.00020506
                     38,                0.47841,                 0.2755,                  1.053,                0.98425,                0.98223,                0.99096,                0.88679,                0.57766,                0.26003,                 1.2766,             0.00019092,             0.00019092,             0.00019092
                     39,                0.46787,                0.28164,                 1.0523,                0.97653,                0.98135,                0.99191,                0.88947,                0.57879,                0.26302,                 1.2842,             0.00017679,             0.00017679,             0.00017679
                     40,                0.48298,                0.27512,                 1.0546,                0.98226,                0.98315,                0.99223,                0.88586,                0.58269,                0.25997,                 1.2944,             0.00016265,             0.00016265,             0.00016265
