                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.75273,                 0.5269,                 1.1206,                0.95174,                0.89013,                 0.9524,                0.75719,                 0.8142,                0.46168,                 1.1736,              0.0004666,              0.0004666,              0.0004666
                     37,                0.77435,                0.55414,                 1.1372,                0.94868,                0.87772,                 0.9401,                0.74013,                0.84366,                0.48405,                 1.1727,             0.00045953,             0.00045953,             0.00045953
                     38,                0.76915,                0.51948,                 1.1297,                0.95544,                0.88641,                0.95025,                0.75827,                0.80446,                0.44963,                 1.1703,             0.00045246,             0.00045246,             0.00045246
                     39,                0.75054,                0.50699,                  1.104,                0.95217,                0.89339,                0.95469,                0.76055,                0.80709,                0.43907,                 1.1718,             0.00044539,             0.00044539,             0.00044539
                     40,                0.76064,                0.52234,                 1.1139,                0.92636,                0.89991,                0.94696,                0.75372,                0.81142,                0.45256,                 1.1703,             0.00043832,             0.00043832,             0.00043832
                     41,                0.73417,                0.51946,                 1.1074,                0.94279,                0.90689,                0.95463,                0.76023,                0.79673,                0.43372,                 1.1701,             0.00043126,             0.00043126,             0.00043126
                     42,                0.74391,                0.51739,                 1.1152,                0.95047,                 0.8906,                0.95037,                0.75591,                0.81995,                0.45471,                 1.1688,             0.00042419,             0.00042419,             0.00042419
                     43,                0.70765,                0.48032,                 1.0676,                0.96004,                0.89385,                0.95342,                 0.7641,                0.80186,                0.42936,                 1.1544,             0.00041712,             0.00041712,             0.00041712
                     44,                0.73482,                0.50191,                 1.1089,                0.95666,                0.89395,                0.95199,                0.75343,                0.80183,                0.43858,                 1.1712,             0.00041005,             0.00041005,             0.00041005
                     45,                 0.7466,                0.53432,                 1.1146,                0.94803,                0.89385,                0.95084,                0.75852,                0.78727,                0.44687,                 1.1536,             0.00040298,             0.00040298,             0.00040298
                     46,                0.74431,                0.51489,                 1.1043,                0.95435,                0.91484,                0.95847,                0.76644,                0.81097,                0.41442,                 1.1688,             0.00039591,             0.00039591,             0.00039591
                     47,                0.73324,                0.49192,                 1.0971,                0.96291,                0.88501,                0.95659,                0.75989,                0.82325,                0.44595,                 1.1697,             0.00038884,             0.00038884,             0.00038884
                     48,                0.71472,                0.47942,                 1.0938,                0.95511,                0.89292,                0.95447,                0.76161,                0.79914,                0.43272,                 1.1619,             0.00038178,             0.00038178,             0.00038178
                     49,                0.73478,                0.47557,                 1.1102,                0.94454,                0.90382,                0.95413,                0.76206,                0.80931,                0.43143,                 1.1717,             0.00037471,             0.00037471,             0.00037471
                     50,                0.71088,                0.48443,                 1.0877,                0.95073,                0.91434,                0.95799,                 0.7702,                0.78764,                0.40378,                 1.1577,             0.00036764,             0.00036764,             0.00036764
                     51,                0.69748,                0.48666,                 1.0725,                0.95523,                0.91391,                 0.9595,                0.77355,                0.77827,                0.40311,                 1.1559,             0.00036057,             0.00036057,             0.00036057
                     52,                0.70647,                 0.4677,                 1.0945,                0.95432,                0.90453,                0.95368,                0.76178,                0.80151,                0.41166,                 1.1526,              0.0003535,              0.0003535,              0.0003535
                     53,                0.70143,                0.45848,                 1.0875,                0.95215,                0.90922,                0.95673,                0.76664,                0.78472,                 0.4154,                 1.1468,             0.00034643,             0.00034643,             0.00034643
