                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.90866,                 0.6022,                 1.1366,                0.98787,                0.97043,                0.99157,                0.83739,                0.66767,                0.36557,                0.92803,               0.006436,               0.006436,               0.006436
                     38,                0.88857,                0.59905,                 1.1194,                0.98969,                0.97603,                0.99009,                0.84576,                0.64902,                0.35213,                 0.9203,               0.006337,               0.006337,               0.006337
                     39,                0.90047,                 0.6009,                 1.1312,                0.99313,                0.98521,                0.99442,                0.85252,                0.62999,                0.33925,                0.91183,               0.006238,               0.006238,               0.006238
                     40,                0.87941,                0.57943,                 1.1113,                  0.997,                0.97967,                0.99358,                 0.8509,                0.64808,                0.33594,                0.91837,               0.006139,               0.006139,               0.006139
                     41,                0.90563,                0.59771,                 1.1252,                0.99059,                 0.9731,                0.99266,                0.84949,                0.63778,                0.34486,                0.91229,                0.00604,                0.00604,                0.00604
                     42,                0.89814,                0.59785,                 1.1276,                0.99383,                 0.9732,                 0.9914,                0.85186,                0.63726,                0.36768,                0.91515,               0.005941,               0.005941,               0.005941
                     43,                 0.8641,                0.58178,                 1.1101,                0.98782,                0.97476,                0.99047,                 0.8507,                0.63443,                 0.3612,                0.90758,               0.005842,               0.005842,               0.005842
                     44,                0.87639,                0.58996,                 1.1101,                0.98951,                 0.9658,                0.98766,                0.84817,                0.65157,                0.37456,                0.91841,               0.005743,               0.005743,               0.005743
                     45,                0.84424,                0.56161,                 1.0996,                0.98966,                0.97323,                  0.992,                0.85159,                 0.6376,                0.34568,                0.91624,               0.005644,               0.005644,               0.005644
                     46,                0.90099,                0.58259,                 1.1211,                0.98965,                0.97246,                0.99087,                 0.8564,                0.62168,                0.35367,                0.90647,               0.005545,               0.005545,               0.005545
                     47,                0.87141,                0.56813,                 1.1087,                 0.9925,                0.97861,                0.99449,                0.86106,                0.61248,                0.32072,                0.90723,               0.005446,               0.005446,               0.005446
                     48,                0.85099,                0.56423,                 1.1054,                0.98602,                0.97787,                0.99372,                0.86027,                 0.6156,                 0.3231,                0.90661,               0.005347,               0.005347,               0.005347
                     49,                0.86641,                0.56805,                 1.1092,                0.99342,                0.97605,                0.99359,                0.86451,                0.60881,                0.32685,                0.90467,               0.005248,               0.005248,               0.005248
                     50,                0.84341,                0.56377,                 1.1063,                0.99132,                0.98152,                0.99308,                0.86084,                0.61753,                0.32725,                0.90188,               0.005149,               0.005149,               0.005149
                     51,                0.84077,                0.55101,                 1.0964,                0.99531,                0.98051,                0.99418,                0.86238,                 0.6082,                 0.3117,                 0.9058,                0.00505,                0.00505,                0.00505
                     52,                 0.8426,                0.54628,                 1.1004,                0.99109,                0.98059,                0.99352,                0.86034,                0.61045,                0.31403,                0.90338,               0.004951,               0.004951,               0.004951
                     53,                0.84542,                0.55492,                 1.1021,                0.99652,                0.98614,                0.99467,                0.86386,                0.60016,                0.30708,                0.90149,               0.004852,               0.004852,               0.004852
                     54,                0.81925,                0.54283,                  1.089,                0.99771,                 0.9732,                0.99277,                0.86754,                0.59858,                0.31208,                0.90283,               0.004753,               0.004753,               0.004753
                     55,                0.84615,                0.54857,                 1.1031,                0.98971,                0.97748,                 0.9919,                0.86012,                0.60837,                0.32931,                0.90822,               0.004654,               0.004654,               0.004654
                     56,                0.85036,                0.54346,                 1.0969,                0.99266,                0.97874,                0.99322,                0.86567,                0.59488,                0.32164,                0.90042,               0.004555,               0.004555,               0.004555
                     57,                0.82814,                0.52811,                 1.0868,                0.99307,                0.98336,                0.99161,                0.86532,                0.59508,                0.31368,                0.89678,               0.004456,               0.004456,               0.004456
                     58,                0.82429,                0.52644,                 1.0912,                0.98702,                 0.9839,                0.99232,                0.87002,                0.59542,                0.30924,                0.89694,               0.004357,               0.004357,               0.004357
                     59,                0.80964,                0.52002,                 1.0816,                0.99528,                0.97494,                0.99332,                0.86705,                0.59214,                0.31464,                0.89953,               0.004258,               0.004258,               0.004258
